,product_id,store_id,brand_id,date,sales_product,MA7_P,LAG7_P,sales_brand,MA7_B,LAG7_B,sales_store,MA7_S,LAG7_S
958,1,1,0,2021-04-18,6,11.285714285714286,6,0,0.0,0,51,0.0,51
959,1,1,0,2021-04-19,19,11.285714285714286,17,0,0.0,0,61,0.0,68
960,1,1,0,2021-04-20,5,11.571428571428571,1,0,0.0,0,31,0.0,43
961,1,1,0,2021-04-21,0,12.142857142857142,16,0,0.0,0,38,0.0,37
962,1,1,0,2021-04-22,16,9.857142857142858,10,0,0.0,0,51,0.0,25
963,1,1,0,2021-04-23,10,10.714285714285714,11,0,0.0,0,53,0.0,68
964,1,1,0,2021-04-24,17,10.571428571428571,18,0,0.0,0,53,0.0,40
965,1,1,0,2021-04-25,16,10.428571428571429,6,0,0.0,0,41,0.0,51
966,1,1,0,2021-04-26,6,11.857142857142858,19,0,0.0,0,30,0.0,61
967,1,1,0,2021-04-27,16,10.0,5,0,0.0,0,33,0.0,31
968,1,1,0,2021-04-28,19,11.571428571428571,0,0,0.0,0,48,0.0,38
969,1,1,0,2021-04-29,8,14.285714285714286,16,0,0.0,0,41,0.0,51
970,1,1,0,2021-04-30,16,13.142857142857142,10,0,0.0,0,60,0.0,53
971,1,1,0,2021-05-01,19,14.0,17,0,0.0,0,44,0.0,53
972,1,1,0,2021-05-02,7,14.285714285714286,16,0,0.0,0,50,0.0,41
973,1,1,0,2021-05-03,16,13.0,6,0,0.0,0,65,0.0,30
974,1,1,0,2021-05-04,6,14.428571428571429,16,0,0.0,0,42,0.0,33
975,1,1,0,2021-05-05,0,13.0,19,0,0.0,0,21,0.0,48
976,1,1,0,2021-05-06,12,10.285714285714286,8,0,0.0,0,53,0.0,41
977,1,1,0,2021-05-07,18,10.857142857142858,16,0,0.0,0,81,0.0,60
978,1,1,0,2021-05-08,18,11.142857142857142,19,0,0.0,0,50,0.0,44
979,1,1,0,2021-05-09,16,11.0,7,0,0.0,0,50,0.0,50
980,1,1,0,2021-05-10,12,12.285714285714286,16,0,0.0,0,51,0.0,65
981,1,1,0,2021-05-11,15,11.714285714285714,6,0,0.0,0,48,0.0,42
982,1,1,0,2021-05-12,7,13.0,0,0,0.0,0,56,0.0,21
983,1,1,0,2021-05-13,18,14.0,12,0,0.0,0,44,0.0,53
984,1,1,0,2021-05-14,17,14.857142857142858,18,0,0.0,0,56,0.0,81
985,1,1,0,2021-05-15,0,14.714285714285714,18,0,0.0,0,27,0.0,50
986,1,1,0,2021-05-16,13,12.142857142857142,16,0,0.0,0,60,0.0,50
987,1,1,0,2021-05-17,18,11.714285714285714,12,0,0.0,0,78,0.0,51
988,1,1,0,2021-05-18,14,12.571428571428571,15,0,0.0,0,45,0.0,48
989,1,1,0,2021-05-19,17,12.428571428571429,7,0,0.0,0,53,0.0,56
990,1,1,0,2021-05-20,1,13.857142857142858,18,0,0.0,0,30,0.0,44
991,1,1,0,2021-05-21,16,11.428571428571429,17,0,0.0,0,74,0.0,56
992,1,1,0,2021-05-22,17,11.285714285714286,0,0,0.0,0,43,0.0,27
993,1,1,0,2021-05-23,5,13.714285714285714,13,0,0.0,0,27,0.0,60
994,1,1,0,2021-05-24,18,12.571428571428571,18,0,0.0,0,22,0.0,78
995,1,1,0,2021-05-25,3,12.571428571428571,14,0,0.0,0,44,0.0,45
996,1,1,0,2021-05-26,0,11.0,17,0,0.0,0,31,0.0,53
997,1,1,0,2021-05-27,7,8.571428571428571,1,0,0.0,0,46,0.0,30
998,1,1,0,2021-05-28,6,9.428571428571429,16,0,0.0,0,34,0.0,74
999,1,1,0,2021-05-29,2,8.0,17,0,0.0,0,46,0.0,43
1000,1,1,0,2021-05-30,9,5.857142857142857,5,0,0.0,0,56,0.0,27
1001,2,1,1,2021-01-08,7,9.142857142857142,9,266,0.0,210,35,0.0,38
1002,2,1,1,2021-01-09,0,8.857142857142858,18,231,0.0,264,52,0.0,62
1003,2,1,1,2021-01-10,2,6.285714285714286,13,267,0.0,220,56,0.0,50
1004,2,1,1,2021-01-11,7,4.714285714285714,1,297,0.0,200,59,0.0,27
1005,2,1,1,2021-01-12,14,5.571428571428571,0,241,0.0,191,60,0.0,21
1006,2,1,1,2021-01-13,4,7.571428571428571,17,198,0.0,237,38,0.0,63
1007,2,1,1,2021-01-14,2,5.714285714285714,6,209,0.0,291,34,0.0,48
1008,2,1,1,2021-01-15,18,5.142857142857143,7,244,0.0,266,58,0.0,35
1009,2,1,1,2021-01-16,0,6.714285714285714,0,181,0.0,231,20,0.0,52
1010,2,1,1,2021-01-17,14,6.714285714285714,2,273,0.0,267,65,0.0,56
1011,2,1,1,2021-01-18,7,8.428571428571429,7,224,0.0,297,31,0.0,59
1012,2,1,1,2021-01-19,1,8.428571428571429,14,266,0.0,241,22,0.0,60
1013,2,1,1,2021-01-20,2,6.571428571428571,4,221,0.0,198,37,0.0,38
1014,2,1,1,2021-01-21,13,6.285714285714286,2,234,0.0,209,43,0.0,34
1015,2,1,1,2021-01-22,13,7.857142857142857,18,228,0.0,244,59,0.0,58
1016,2,1,1,2021-01-23,10,7.142857142857143,0,200,0.0,181,39,0.0,20
1017,2,1,1,2021-01-24,15,8.571428571428571,14,259,0.0,273,42,0.0,65
1018,2,1,1,2021-01-25,3,8.714285714285714,7,206,0.0,224,57,0.0,31
1019,2,1,1,2021-01-26,19,8.142857142857142,1,243,0.0,266,51,0.0,22
1020,2,1,1,2021-01-27,4,10.714285714285714,2,294,0.0,221,46,0.0,37
1021,2,1,1,2021-01-28,13,11.0,13,256,0.0,234,52,0.0,43
1022,2,1,1,2021-01-29,15,11.0,13,225,0.0,228,69,0.0,59
1023,2,1,1,2021-01-30,17,11.285714285714286,10,245,0.0,200,47,0.0,39
1024,2,1,1,2021-01-31,6,12.285714285714286,15,264,0.0,259,43,0.0,42
1025,2,1,1,2021-02-01,9,11.0,3,309,0.0,206,73,0.0,57
1026,2,1,1,2021-02-02,6,11.857142857142858,19,247,0.0,243,45,0.0,51
1027,2,1,1,2021-02-03,0,10.0,4,206,0.0,294,29,0.0,46
1028,2,1,1,2021-02-04,18,9.428571428571429,13,277,0.0,256,52,0.0,52
1029,2,1,1,2021-02-05,15,10.142857142857142,15,238,0.0,225,49,0.0,69
1030,2,1,1,2021-02-06,18,10.142857142857142,17,230,0.0,245,35,0.0,47
1031,2,1,1,2021-02-07,3,10.285714285714286,6,210,0.0,264,48,0.0,43
1032,2,1,1,2021-02-08,17,9.857142857142858,9,221,0.0,309,63,0.0,73
1033,2,1,1,2021-02-09,1,11.0,6,241,0.0,247,36,0.0,45
1034,2,1,1,2021-02-10,0,10.285714285714286,0,209,0.0,206,32,0.0,29
1035,2,1,1,2021-02-11,14,10.285714285714286,18,208,0.0,277,62,0.0,52
1036,2,1,1,2021-02-12,4,9.714285714285714,15,183,0.0,238,47,0.0,49
1037,2,1,1,2021-02-13,19,8.142857142857142,18,200,0.0,230,40,0.0,35
1038,2,1,1,2021-02-14,10,8.285714285714286,3,251,0.0,210,44,0.0,48
1039,2,1,1,2021-02-15,9,9.285714285714286,17,174,0.0,221,51,0.0,63
1040,2,1,1,2021-02-16,1,8.142857142857142,1,217,0.0,241,45,0.0,36
1041,2,1,1,2021-02-17,2,8.142857142857142,0,246,0.0,209,29,0.0,32
1042,2,1,1,2021-02-18,11,8.428571428571429,14,234,0.0,208,46,0.0,62
1043,2,1,1,2021-02-19,19,8.0,4,270,0.0,183,51,0.0,47
1044,2,1,1,2021-02-20,4,10.142857142857142,19,215,0.0,200,38,0.0,40
1045,2,1,1,2021-02-21,4,8.0,10,189,0.0,251,24,0.0,44
1046,2,1,1,2021-02-22,5,7.142857142857143,9,246,0.0,174,24,0.0,51
1047,2,1,1,2021-02-23,8,6.571428571428571,1,231,0.0,217,52,0.0,45
1048,2,1,1,2021-02-24,1,7.571428571428571,2,254,0.0,246,30,0.0,29
1049,2,1,1,2021-02-25,11,7.428571428571429,11,247,0.0,234,58,0.0,46
1050,2,1,1,2021-02-26,2,7.428571428571429,19,244,0.0,270,36,0.0,51
1051,2,1,1,2021-02-27,19,5.0,4,280,0.0,215,81,0.0,38
1052,2,1,1,2021-02-28,11,7.142857142857143,4,233,0.0,189,44,0.0,24
1053,2,1,1,2021-03-01,16,8.142857142857142,5,270,0.0,246,59,0.0,24
1054,2,1,1,2021-03-02,9,9.714285714285714,8,201,0.0,231,41,0.0,52
1055,2,1,1,2021-03-03,13,9.857142857142858,1,228,0.0,254,57,0.0,30
1056,2,1,1,2021-03-04,16,11.571428571428571,11,288,0.0,247,58,0.0,58
1057,2,1,1,2021-03-05,17,12.285714285714286,2,261,0.0,244,57,0.0,36
1058,2,1,1,2021-03-06,18,14.428571428571429,19,217,0.0,280,53,0.0,81
1059,2,1,1,2021-03-07,16,14.285714285714286,11,243,0.0,233,53,0.0,44
1060,2,1,1,2021-03-08,13,15.0,16,230,0.0,270,44,0.0,59
1061,2,1,1,2021-03-09,8,14.571428571428571,9,226,0.0,201,38,0.0,41
1062,2,1,1,2021-03-10,7,14.428571428571429,13,219,0.0,228,36,0.0,57
1063,2,1,1,2021-03-11,1,13.571428571428571,16,226,0.0,288,34,0.0,58
1064,2,1,1,2021-03-12,12,11.428571428571429,17,238,0.0,261,29,0.0,57
1065,2,1,1,2021-03-13,6,10.714285714285714,18,239,0.0,217,57,0.0,53
1066,2,1,1,2021-03-14,8,9.0,16,208,0.0,243,61,0.0,53
1067,2,1,1,2021-03-15,10,7.857142857142857,13,310,0.0,230,62,0.0,44
1068,2,1,1,2021-03-16,13,7.428571428571429,8,249,0.0,226,53,0.0,38
1069,2,1,1,2021-03-17,3,8.142857142857142,7,213,0.0,219,34,0.0,36
1070,2,1,1,2021-03-18,12,7.571428571428571,1,236,0.0,226,52,0.0,34
1071,2,1,1,2021-03-19,1,9.142857142857142,12,186,0.0,238,44,0.0,29
1072,2,1,1,2021-03-20,4,7.571428571428571,6,231,0.0,239,34,0.0,57
1073,2,1,1,2021-03-21,10,7.285714285714286,8,252,0.0,208,56,0.0,61
1074,2,1,1,2021-03-22,5,7.571428571428571,10,233,0.0,310,28,0.0,62
1075,2,1,1,2021-03-23,17,6.857142857142857,13,240,0.0,249,71,0.0,53
1076,2,1,1,2021-03-24,9,7.428571428571429,3,250,0.0,213,43,0.0,34
1077,2,1,1,2021-03-25,3,8.285714285714286,12,231,0.0,236,36,0.0,52
1078,2,1,1,2021-03-26,8,7.0,1,236,0.0,186,25,0.0,44
1079,2,1,1,2021-03-27,5,8.0,4,181,0.0,231,30,0.0,34
1080,2,1,1,2021-03-28,1,8.142857142857142,10,234,0.0,252,54,0.0,56
1081,2,1,1,2021-03-29,16,6.857142857142857,5,267,0.0,233,36,0.0,28
1082,2,1,1,2021-03-30,4,8.428571428571429,17,211,0.0,240,41,0.0,71
1083,2,1,1,2021-03-31,5,6.571428571428571,9,263,0.0,250,49,0.0,43
1084,2,1,1,2021-04-01,11,6.0,3,236,0.0,231,45,0.0,36
1085,2,1,1,2021-04-02,9,7.142857142857143,8,266,0.0,236,48,0.0,25
1086,2,1,1,2021-04-03,5,7.285714285714286,5,221,0.0,181,46,0.0,30
1087,2,1,1,2021-04-04,7,7.285714285714286,1,251,0.0,234,52,0.0,54
1088,2,1,1,2021-04-05,1,8.142857142857142,16,169,0.0,267,38,0.0,36
1089,2,1,1,2021-04-06,11,6.0,4,207,0.0,211,52,0.0,41
1090,2,1,1,2021-04-07,12,7.0,5,202,0.0,263,55,0.0,49
1091,2,1,1,2021-04-08,6,8.0,11,230,0.0,236,20,0.0,45
1092,2,1,1,2021-04-09,9,7.285714285714286,9,190,0.0,266,52,0.0,48
1093,2,1,1,2021-04-10,12,7.285714285714286,5,268,0.0,221,60,0.0,46
1094,2,1,1,2021-04-11,16,8.285714285714286,7,232,0.0,251,51,0.0,52
1095,2,1,1,2021-04-12,13,9.571428571428571,1,297,0.0,169,68,0.0,38
1096,2,1,1,2021-04-13,1,11.285714285714286,11,239,0.0,207,43,0.0,52
1097,2,1,1,2021-04-14,10,9.857142857142858,12,220,0.0,202,37,0.0,55
1098,2,1,1,2021-04-15,0,9.571428571428571,6,242,0.0,230,25,0.0,20
1099,2,1,1,2021-04-16,18,8.714285714285714,9,315,0.0,190,68,0.0,52
1100,2,1,1,2021-04-17,3,10.0,12,208,0.0,268,40,0.0,60
1101,2,1,1,2021-04-18,18,8.714285714285714,16,234,0.0,232,51,0.0,51
1102,2,1,1,2021-04-19,10,9.0,13,298,0.0,297,61,0.0,68
1103,2,1,1,2021-04-20,7,8.571428571428571,1,278,0.0,239,31,0.0,43
1104,2,1,1,2021-04-21,10,9.428571428571429,10,224,0.0,220,38,0.0,37
1105,2,1,1,2021-04-22,3,9.428571428571429,0,236,0.0,242,51,0.0,25
1106,2,1,1,2021-04-23,16,9.857142857142858,18,235,0.0,315,53,0.0,68
1107,2,1,1,2021-04-24,6,9.571428571428571,3,219,0.0,208,53,0.0,40
1108,2,1,1,2021-04-25,7,10.0,18,228,0.0,234,41,0.0,51
1109,2,1,1,2021-04-26,2,8.428571428571429,10,203,0.0,298,30,0.0,61
1110,2,1,1,2021-04-27,1,7.285714285714286,7,231,0.0,278,33,0.0,31
1111,2,1,1,2021-04-28,14,6.428571428571429,10,258,0.0,224,48,0.0,38
1112,2,1,1,2021-04-29,4,7.0,3,215,0.0,236,41,0.0,51
1113,2,1,1,2021-04-30,0,7.142857142857143,16,204,0.0,235,60,0.0,53
1114,2,1,1,2021-05-01,3,4.857142857142857,6,258,0.0,219,44,0.0,53
1115,2,1,1,2021-05-02,14,4.428571428571429,7,267,0.0,228,50,0.0,41
1116,2,1,1,2021-05-03,19,5.428571428571429,2,274,0.0,203,65,0.0,30
1117,2,1,1,2021-05-04,18,7.857142857142857,1,167,0.0,231,42,0.0,33
1118,2,1,1,2021-05-05,2,10.285714285714286,14,209,0.0,258,21,0.0,48
1119,2,1,1,2021-05-06,19,8.571428571428571,4,234,0.0,215,53,0.0,41
1120,2,1,1,2021-05-07,10,10.714285714285714,0,217,0.0,204,81,0.0,60
1121,2,1,1,2021-05-08,16,12.142857142857142,3,173,0.0,258,50,0.0,44
1122,2,1,1,2021-05-09,12,14.0,14,239,0.0,267,50,0.0,50
1123,2,1,1,2021-05-10,10,13.714285714285714,19,255,0.0,274,51,0.0,65
1124,2,1,1,2021-05-11,1,12.428571428571429,18,227,0.0,167,48,0.0,42
1125,2,1,1,2021-05-12,8,10.0,2,270,0.0,209,56,0.0,21
1126,2,1,1,2021-05-13,1,10.857142857142858,19,262,0.0,234,44,0.0,53
1127,2,1,1,2021-05-14,8,8.285714285714286,10,243,0.0,217,56,0.0,81
1128,2,1,1,2021-05-15,8,8.0,16,245,0.0,173,27,0.0,50
1129,2,1,1,2021-05-16,7,6.857142857142857,12,248,0.0,239,60,0.0,50
1130,2,1,1,2021-05-17,16,6.142857142857143,10,225,0.0,255,78,0.0,51
1131,2,1,1,2021-05-18,0,7.0,1,213,0.0,227,45,0.0,48
1132,2,1,1,2021-05-19,10,6.857142857142857,8,253,0.0,270,53,0.0,56
1133,2,1,1,2021-05-20,7,7.142857142857143,1,236,0.0,262,30,0.0,44
1134,2,1,1,2021-05-21,9,8.0,8,251,0.0,243,74,0.0,56
1135,2,1,1,2021-05-22,6,8.142857142857142,8,198,0.0,245,43,0.0,27
1136,2,1,1,2021-05-23,2,7.857142857142857,7,230,0.0,248,27,0.0,60
1137,2,1,1,2021-05-24,2,7.142857142857143,16,249,0.0,225,22,0.0,78
1138,2,1,1,2021-05-25,17,5.142857142857143,0,226,0.0,213,44,0.0,45
1139,2,1,1,2021-05-26,4,7.571428571428571,10,217,0.0,253,31,0.0,53
1140,2,1,1,2021-05-27,11,6.714285714285714,7,244,0.0,236,46,0.0,30
1141,2,1,1,2021-05-28,11,7.285714285714286,9,188,0.0,251,34,0.0,74
1142,2,1,1,2021-05-29,18,7.571428571428571,6,227,0.0,198,46,0.0,43
1143,2,1,1,2021-05-30,5,9.285714285714286,2,230,0.0,230,56,0.0,27
1144,3,1,0,2021-01-08,9,11.0,1,0,0.0,0,35,0.0,38
1145,3,1,0,2021-01-09,16,12.142857142857142,11,0,0.0,0,52,0.0,62
1146,3,1,0,2021-01-10,14,12.857142857142858,18,0,0.0,0,56,0.0,50
1147,3,1,0,2021-01-11,11,12.285714285714286,4,0,0.0,0,59,0.0,27
1148,3,1,0,2021-01-12,15,13.285714285714286,11,0,0.0,0,60,0.0,21
1149,3,1,0,2021-01-13,18,13.857142857142858,16,0,0.0,0,38,0.0,63
1150,3,1,0,2021-01-14,7,14.142857142857142,16,0,0.0,0,34,0.0,48
1151,3,1,0,2021-01-15,16,12.857142857142858,9,0,0.0,0,58,0.0,35
1152,3,1,0,2021-01-16,4,13.857142857142858,16,0,0.0,0,20,0.0,52
1153,3,1,0,2021-01-17,15,12.142857142857142,14,0,0.0,0,65,0.0,56
1154,3,1,0,2021-01-18,5,12.285714285714286,11,0,0.0,0,31,0.0,59
1155,3,1,0,2021-01-19,7,11.428571428571429,15,0,0.0,0,22,0.0,60
1156,3,1,0,2021-01-20,17,10.285714285714286,18,0,0.0,0,37,0.0,38
1157,3,1,0,2021-01-21,11,10.142857142857142,7,0,0.0,0,43,0.0,34
1158,3,1,0,2021-01-22,14,10.714285714285714,16,0,0.0,0,59,0.0,58
1159,3,1,0,2021-01-23,8,10.428571428571429,4,0,0.0,0,39,0.0,20
1160,3,1,0,2021-01-24,12,11.0,15,0,0.0,0,42,0.0,65
1161,3,1,0,2021-01-25,14,10.571428571428571,5,0,0.0,0,57,0.0,31
1162,3,1,0,2021-01-26,9,11.857142857142858,7,0,0.0,0,51,0.0,22
1163,3,1,0,2021-01-27,15,12.142857142857142,17,0,0.0,0,46,0.0,37
1164,3,1,0,2021-01-28,6,11.857142857142858,11,0,0.0,0,52,0.0,43
1165,3,1,0,2021-01-29,16,11.142857142857142,14,0,0.0,0,69,0.0,59
1166,3,1,0,2021-01-30,6,11.428571428571429,8,0,0.0,0,47,0.0,39
1167,3,1,0,2021-01-31,13,11.142857142857142,12,0,0.0,0,43,0.0,42
1168,3,1,0,2021-02-01,14,11.285714285714286,14,0,0.0,0,73,0.0,57
1169,3,1,0,2021-02-02,6,11.285714285714286,9,0,0.0,0,45,0.0,51
1170,3,1,0,2021-02-03,8,10.857142857142858,15,0,0.0,0,29,0.0,46
1171,3,1,0,2021-02-04,18,9.857142857142858,6,0,0.0,0,52,0.0,52
1172,3,1,0,2021-02-05,15,11.571428571428571,16,0,0.0,0,49,0.0,69
1173,3,1,0,2021-02-06,7,11.428571428571429,6,0,0.0,0,35,0.0,47
1174,3,1,0,2021-02-07,17,11.571428571428571,13,0,0.0,0,48,0.0,43
1175,3,1,0,2021-02-08,17,12.142857142857142,14,0,0.0,0,63,0.0,73
1176,3,1,0,2021-02-09,19,12.571428571428571,6,0,0.0,0,36,0.0,45
1177,3,1,0,2021-02-10,6,14.428571428571429,8,0,0.0,0,32,0.0,29
1178,3,1,0,2021-02-11,2,14.142857142857142,18,0,0.0,0,62,0.0,52
1179,3,1,0,2021-02-12,17,11.857142857142858,15,0,0.0,0,47,0.0,49
1180,3,1,0,2021-02-13,9,12.142857142857142,7,0,0.0,0,40,0.0,35
1181,3,1,0,2021-02-14,6,12.428571428571429,17,0,0.0,0,44,0.0,48
1182,3,1,0,2021-02-15,16,10.857142857142858,17,0,0.0,0,51,0.0,63
1183,3,1,0,2021-02-16,13,10.714285714285714,19,0,0.0,0,45,0.0,36
1184,3,1,0,2021-02-17,2,9.857142857142858,6,0,0.0,0,29,0.0,32
1185,3,1,0,2021-02-18,11,9.285714285714286,2,0,0.0,0,46,0.0,62
1186,3,1,0,2021-02-19,12,10.571428571428571,17,0,0.0,0,51,0.0,47
1187,3,1,0,2021-02-20,1,9.857142857142858,9,0,0.0,0,38,0.0,40
1188,3,1,0,2021-02-21,2,8.714285714285714,6,0,0.0,0,24,0.0,44
1189,3,1,0,2021-02-22,4,8.142857142857142,16,0,0.0,0,24,0.0,51
1190,3,1,0,2021-02-23,10,6.428571428571429,13,0,0.0,0,52,0.0,45
1191,3,1,0,2021-02-24,7,6.0,2,0,0.0,0,30,0.0,29
1192,3,1,0,2021-02-25,11,6.714285714285714,11,0,0.0,0,58,0.0,46
1193,3,1,0,2021-02-26,6,6.714285714285714,12,0,0.0,0,36,0.0,51
1194,3,1,0,2021-02-27,14,5.857142857142857,1,0,0.0,0,81,0.0,38
1195,3,1,0,2021-02-28,16,7.714285714285714,2,0,0.0,0,44,0.0,24
1196,3,1,0,2021-03-01,3,9.714285714285714,4,0,0.0,0,59,0.0,24
1197,3,1,0,2021-03-02,12,9.571428571428571,10,0,0.0,0,41,0.0,52
1198,3,1,0,2021-03-03,17,9.857142857142858,7,0,0.0,0,57,0.0,30
1199,3,1,0,2021-03-04,0,11.285714285714286,11,0,0.0,0,58,0.0,58
1200,3,1,0,2021-03-05,15,9.714285714285714,6,0,0.0,0,57,0.0,36
1201,3,1,0,2021-03-06,12,11.0,14,0,0.0,0,53,0.0,81
1202,3,1,0,2021-03-07,9,10.714285714285714,16,0,0.0,0,53,0.0,44
1203,3,1,0,2021-03-08,11,9.714285714285714,3,0,0.0,0,44,0.0,59
1204,3,1,0,2021-03-09,1,10.857142857142858,12,0,0.0,0,38,0.0,41
1205,3,1,0,2021-03-10,2,9.285714285714286,17,0,0.0,0,36,0.0,57
1206,3,1,0,2021-03-11,9,7.142857142857143,0,0,0.0,0,34,0.0,58
1207,3,1,0,2021-03-12,1,8.428571428571429,15,0,0.0,0,29,0.0,57
1208,3,1,0,2021-03-13,12,6.428571428571429,12,0,0.0,0,57,0.0,53
1209,3,1,0,2021-03-14,12,6.428571428571429,9,0,0.0,0,61,0.0,53
1210,3,1,0,2021-03-15,17,6.857142857142857,11,0,0.0,0,62,0.0,44
1211,3,1,0,2021-03-16,2,7.714285714285714,1,0,0.0,0,53,0.0,38
1212,3,1,0,2021-03-17,6,7.857142857142857,2,0,0.0,0,34,0.0,36
1213,3,1,0,2021-03-18,13,8.428571428571429,9,0,0.0,0,52,0.0,34
1214,3,1,0,2021-03-19,19,9.0,1,0,0.0,0,44,0.0,29
1215,3,1,0,2021-03-20,16,11.571428571428571,12,0,0.0,0,34,0.0,57
1216,3,1,0,2021-03-21,11,12.142857142857142,12,0,0.0,0,56,0.0,61
1217,3,1,0,2021-03-22,15,12.0,17,0,0.0,0,28,0.0,62
1218,3,1,0,2021-03-23,11,11.714285714285714,2,0,0.0,0,71,0.0,53
1219,3,1,0,2021-03-24,14,13.0,6,0,0.0,0,43,0.0,34
1220,3,1,0,2021-03-25,9,14.142857142857142,13,0,0.0,0,36,0.0,52
1221,3,1,0,2021-03-26,6,13.571428571428571,19,0,0.0,0,25,0.0,44
1222,3,1,0,2021-03-27,19,11.714285714285714,16,0,0.0,0,30,0.0,34
1223,3,1,0,2021-03-28,4,12.142857142857142,11,0,0.0,0,54,0.0,56
1224,3,1,0,2021-03-29,0,11.142857142857142,15,0,0.0,0,36,0.0,28
1225,3,1,0,2021-03-30,16,9.0,11,0,0.0,0,41,0.0,71
1226,3,1,0,2021-03-31,2,9.714285714285714,14,0,0.0,0,49,0.0,43
1227,3,1,0,2021-04-01,12,8.0,9,0,0.0,0,45,0.0,36
1228,3,1,0,2021-04-02,13,8.428571428571429,6,0,0.0,0,48,0.0,25
1229,3,1,0,2021-04-03,17,9.428571428571429,19,0,0.0,0,46,0.0,30
1230,3,1,0,2021-04-04,3,9.142857142857142,4,0,0.0,0,52,0.0,54
1231,3,1,0,2021-04-05,17,9.0,0,0,0.0,0,38,0.0,36
1232,3,1,0,2021-04-06,4,11.428571428571429,16,0,0.0,0,52,0.0,41
1233,3,1,0,2021-04-07,15,9.714285714285714,2,0,0.0,0,55,0.0,49
1234,3,1,0,2021-04-08,0,11.571428571428571,12,0,0.0,0,20,0.0,45
1235,3,1,0,2021-04-09,13,9.857142857142858,13,0,0.0,0,52,0.0,48
1236,3,1,0,2021-04-10,14,9.857142857142858,17,0,0.0,0,60,0.0,46
1237,3,1,0,2021-04-11,8,9.428571428571429,3,0,0.0,0,51,0.0,52
1238,3,1,0,2021-04-12,14,10.142857142857142,17,0,0.0,0,68,0.0,38
1239,3,1,0,2021-04-13,16,9.714285714285714,4,0,0.0,0,43,0.0,52
1240,3,1,0,2021-04-14,3,11.428571428571429,15,0,0.0,0,37,0.0,55
1241,3,1,0,2021-04-15,11,9.714285714285714,0,0,0.0,0,25,0.0,20
1242,3,1,0,2021-04-16,4,11.285714285714286,13,0,0.0,0,68,0.0,52
1243,3,1,0,2021-04-17,4,10.0,14,0,0.0,0,40,0.0,60
1244,3,1,0,2021-04-18,10,8.571428571428571,8,0,0.0,0,51,0.0,51
1245,3,1,0,2021-04-19,5,8.857142857142858,14,0,0.0,0,61,0.0,68
1246,3,1,0,2021-04-20,6,7.571428571428571,16,0,0.0,0,31,0.0,43
1247,3,1,0,2021-04-21,13,6.142857142857143,3,0,0.0,0,38,0.0,37
1248,3,1,0,2021-04-22,10,7.571428571428571,11,0,0.0,0,51,0.0,25
1249,3,1,0,2021-04-23,12,7.428571428571429,4,0,0.0,0,53,0.0,68
1250,3,1,0,2021-04-24,1,8.571428571428571,4,0,0.0,0,53,0.0,40
1251,3,1,0,2021-04-25,6,8.142857142857142,10,0,0.0,0,41,0.0,51
1252,3,1,0,2021-04-26,19,7.571428571428571,5,0,0.0,0,30,0.0,61
1253,3,1,0,2021-04-27,3,9.571428571428571,6,0,0.0,0,33,0.0,31
1254,3,1,0,2021-04-28,7,9.142857142857142,13,0,0.0,0,48,0.0,38
1255,3,1,0,2021-04-29,19,8.285714285714286,10,0,0.0,0,41,0.0,51
1256,3,1,0,2021-04-30,18,9.571428571428571,12,0,0.0,0,60,0.0,53
1257,3,1,0,2021-05-01,12,10.428571428571429,1,0,0.0,0,44,0.0,53
1258,3,1,0,2021-05-02,13,12.0,6,0,0.0,0,50,0.0,41
1259,3,1,0,2021-05-03,9,13.0,19,0,0.0,0,65,0.0,30
1260,3,1,0,2021-05-04,10,11.571428571428571,3,0,0.0,0,42,0.0,33
1261,3,1,0,2021-05-05,1,12.571428571428571,7,0,0.0,0,21,0.0,48
1262,3,1,0,2021-05-06,8,11.714285714285714,19,0,0.0,0,53,0.0,41
1263,3,1,0,2021-05-07,16,10.142857142857142,18,0,0.0,0,81,0.0,60
1264,3,1,0,2021-05-08,2,9.857142857142858,12,0,0.0,0,50,0.0,44
1265,3,1,0,2021-05-09,5,8.428571428571429,13,0,0.0,0,50,0.0,50
1266,3,1,0,2021-05-10,4,7.285714285714286,9,0,0.0,0,51,0.0,65
1267,3,1,0,2021-05-11,4,6.571428571428571,10,0,0.0,0,48,0.0,42
1268,3,1,0,2021-05-12,14,5.714285714285714,1,0,0.0,0,56,0.0,21
1269,3,1,0,2021-05-13,16,7.571428571428571,8,0,0.0,0,44,0.0,53
1270,3,1,0,2021-05-14,8,8.714285714285714,16,0,0.0,0,56,0.0,81
1271,3,1,0,2021-05-15,2,7.571428571428571,2,0,0.0,0,27,0.0,50
1272,3,1,0,2021-05-16,19,7.571428571428571,5,0,0.0,0,60,0.0,50
1273,3,1,0,2021-05-17,16,9.571428571428571,4,0,0.0,0,78,0.0,51
1274,3,1,0,2021-05-18,9,11.285714285714286,4,0,0.0,0,45,0.0,48
1275,3,1,0,2021-05-19,2,12.0,14,0,0.0,0,53,0.0,56
1276,3,1,0,2021-05-20,17,10.285714285714286,16,0,0.0,0,30,0.0,44
1277,3,1,0,2021-05-21,17,10.428571428571429,8,0,0.0,0,74,0.0,56
1278,3,1,0,2021-05-22,16,11.714285714285714,2,0,0.0,0,43,0.0,27
